,,train,train,train,train,test,test,test,test,validation,validation,validation,validation
,,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support
,LC,,,,,,,,,,,,
weighted avg,LC33,0.6625090722976841,0.659684017774501,0.6599926226973052,706.4,0.5776336500739248,0.5730803800719055,0.5723939429304613,176.6,0.5156257447696599,0.514027149321267,0.5134638438492298,221.0
accuracy,LC34,0.6928048531279676,0.6928048531279676,0.6928048531279676,0.6928048531279676,0.6148882896764253,0.6148882896764253,0.6148882896764253,0.6148882896764253,0.5040723981900452,0.5040723981900452,0.5040723981900452,0.5040723981900452
case,LC34,0.7464501785209218,0.6966109725685785,0.719776925249276,400.8,0.6688049687321673,0.6347128712871287,0.6504411815910324,100.2,0.5635919967610217,0.5376,0.5498537884426351,125.0
control,LC34,0.6344635454964352,0.6878195649844637,0.6590344519830145,305.6,0.5537956254272044,0.5889610389610389,0.5698392539530653,76.4,0.4347540703747586,0.4604166666666666,0.4467498185985555,96.0
macro avg,LC34,0.6904568620086785,0.6922152687765212,0.6894056886161453,706.4,0.6113002970796859,0.6118369551240839,0.6101402177720489,176.6,0.4991730335678902,0.4990083333333333,0.4983018035205953,221.0
weighted avg,LC34,0.6980052753508998,0.6928048531279676,0.6934985320925406,706.4,0.6190835732575966,0.6148882896764253,0.6155725866655888,176.6,0.5076262006837309,0.5040723981900452,0.5050665436234875,221.0
accuracy,LC35,0.6732701315457325,0.6732701315457325,0.6732701315457325,0.6732701315457325,0.5991140215716487,0.5991140215716487,0.5991140215716487,0.5991140215716487,0.5493212669683258,0.5493212669683258,0.5493212669683258,0.5493212669683258
case,LC35,0.743099298526746,0.6492007481296758,0.6927734286636362,400.8,0.6746728223053046,0.5727524752475247,0.6178125405134283,100.2,0.6148220244716351,0.544,0.5762575868332714,125.0
control,LC35,0.6049514893996191,0.7048344583735133,0.6508996622287181,305.6,0.5303855501223922,0.6335953520164047,0.5760480116290971,76.4,0.4842611402359109,0.55625,0.5169863227416922,96.0
macro avg,LC35,0.6740253939631826,0.6770176032515945,0.6718365454461772,706.4,0.6025291862138483,0.6031739136319647,0.5969302760712627,176.6,0.549541582353773,0.550125,0.5466219547874818,221.0
weighted avg,LC35,0.6833343198858745,0.6732701315457325,0.6746588354994174,706.4,0.6122595784540261,0.5991140215716487,0.5997678417129274,176.6,0.5581077942153929,0.5493212669683258,0.5505107933817256,221.0
accuracy,LC36,0.655720416234258,0.655720416234258,0.655720416234258,0.655720416234258,0.5900038520801233,0.5900038520801233,0.5900038520801233,0.5900038520801233,0.5058823529411764,0.5058823529411764,0.5058823529411764,0.5058823529411764
case,LC36,0.7302404060573415,0.6257443890274315,0.6730261936227507,400.8,0.6634925531052549,0.560970297029703,0.6051562203091427,100.2,0.5838181417760979,0.44,0.5004797938180452,125.0
control,LC36,0.5866842243379972,0.6949876781313618,0.6353629572343149,305.6,0.525328730143846,0.6285030758714969,0.5697920364590192,76.4,0.4481490846092615,0.5916666666666666,0.509258134949482,96.0
macro avg,LC36,0.6584623151976693,0.6603660335793966,0.6541945754285329,706.4,0.5944106416245505,0.5947366864505998,0.5874741283840811,176.6,0.5159836131926797,0.5158333333333334,0.5048689643837636,221.0
weighted avg,LC36,0.6681299908370294,0.655720416234258,0.6567396853322451,706.4,0.6037613039953886,0.5900038520801233,0.5897860628150016,176.6,0.5248849766719518,0.5058823529411764,0.5042930098751398,221.0
accuracy,LC37,0.6698751056813492,0.6698751056813492,0.6698751056813492,0.6698751056813492,0.6149332306111968,0.6149332306111968,0.6149332306111968,0.6149332306111968,0.4733031674208144,0.4733031674208144,0.4733031674208144,0.4733031674208144
case,LC37,0.7298823288419376,0.6651596009975063,0.6955444306085597,400.8,0.6851138051931178,0.5968514851485148,0.6343745414842837,100.2,0.5388368245849064,0.48,0.5073284472722353,125.0
control,LC37,0.606510118554196,0.6760698596378443,0.6389249694576995,305.6,0.5509040809265697,0.6384825700615174,0.5887510847512478,76.4,0.4065795802657874,0.4645833333333333,0.4333078076844505,96.0
macro avg,LC37,0.6681962236980669,0.6706147303176753,0.6672347000331297,706.4,0.6180089430598438,0.6176670276050161,0.6115628131177658,176.6,0.4727082024253469,0.4722916666666666,0.4703181274783429,221.0
weighted avg,LC37,0.6765115987177561,0.6698751056813492,0.6710487642444619,706.4,0.627051930403953,0.6149332306111968,0.6146752132033394,176.6,0.4813857139304475,0.4733031674208144,0.4751746852793513,221.0
accuracy,LC3,0.6786533691815155,0.6786533691815155,0.6786533691815155,0.6786533691815155,0.5865883410374936,0.5865883410374936,0.5865883410374936,0.5865883410374936,0.4950226244343891,0.4950226244343891,0.4950226244343891,0.4950226244343891
case,LC3,0.7440670034568402,0.6651895261845386,0.700421783596824,400.8,0.6486101930778865,0.5966732673267326,0.6151350828462093,100.2,0.560251239180892,0.504,0.5285324281431208,125.0
control,LC3,0.6148199992658883,0.6963184399442837,0.6513720283296858,305.6,0.5256748794552496,0.5733766233766234,0.5431467578770931,76.4,0.4271928600500029,0.4833333333333334,0.4518940408795111,96.0
macro avg,LC3,0.6794435013613642,0.6807539830644112,0.6758969059632549,706.4,0.587142536266568,0.585024945351678,0.5791409203616512,176.6,0.4937220496154474,0.4936666666666666,0.490213234511316,221.0
weighted avg,LC3,0.6881534486114983,0.6786533691815155,0.6792010643879018,706.4,0.5954431615758842,0.5865883410374936,0.583995381629389,176.6,0.5024521242643067,0.4950226244343891,0.4952415449878876,221.0
accuracy,LC4,0.704702068749975,0.704702068749975,0.704702068749975,0.704702068749975,0.6341422701592193,0.6341422701592193,0.6341422701592193,0.6341422701592193,0.5113122171945702,0.5113122171945702,0.5113122171945702,0.5113122171945702
case,LC4,0.7693233013803897,0.6851433915211971,0.7246579055167911,400.8,0.6957240915970684,0.6305742574257426,0.6607533529873999,100.2,0.5750366687378309,0.5312,0.5511527120969846,125.0
control,LC4,0.639008924887832,0.7303675131254688,0.6814985612559972,305.6,0.5704147630298302,0.6385167464114833,0.6016262430543613,76.4,0.4411277454263896,0.4854166666666667,0.4610269421845796,96.0
macro avg,LC4,0.7041661131341109,0.7077554523233329,0.7030782333863941,706.4,0.6330694273134492,0.6345455019186129,0.6311897980208806,176.6,0.5080822070821103,0.5083083333333334,0.5060898271407821,221.0
weighted avg,LC4,0.7129502675778302,0.704702068749975,0.7059850565004357,706.4,0.6414863902699948,0.6341422701592193,0.6352262452941357,176.6,0.5168680866658926,0.5113122171945702,0.5120030563884286,221.0
accuracy,LC5,0.6741239967784718,0.6741239967784718,0.6741239967784718,0.6741239967784718,0.603633795582948,0.603633795582948,0.603633795582948,0.603633795582948,0.4959276018099547,0.4959276018099547,0.4959276018099547,0.4959276018099547
case,LC5,0.7228103887326551,0.692133416458853,0.7063458287403215,400.8,0.6602595259525953,0.6266534653465347,0.6417797918009687,100.2,0.5560915501025306,0.5311999999999999,0.5422962587797787,125.0
control,LC5,0.6180914018127807,0.6505153755491268,0.6328335815101009,305.6,0.53860549997086,0.5735475051264525,0.5539438025959207,76.4,0.4255977381529867,0.45,0.4362852881286406,96.0
macro avg,LC5,0.6704508952727178,0.6713243960039899,0.6695897051252112,706.4,0.5994325129617277,0.6001004852364936,0.5978617971984447,176.6,0.4908446441277586,0.4906,0.4892907734542095,221.0
weighted avg,LC5,0.6775086810727229,0.6741239967784718,0.6745415784826272,706.4,0.6076331265489415,0.603633795582948,0.6037590647834208,176.6,0.4994064553190183,0.4959276018099547,0.4962462443792843,221.0
accuracy,LC6,0.647796418654411,0.647796418654411,0.647796418654411,0.647796418654411,0.5889252696456087,0.5889252696456087,0.5889252696456087,0.5889252696456087,0.5049773755656108,0.5049773755656108,0.5049773755656108,0.5049773755656108
case,LC6,0.691098723504723,0.688654613466334,0.6885769658831653,400.8,0.6358853067769468,0.6505940594059406,0.6422825835350819,100.2,0.5605414591782546,0.584,0.5711061150140366,125.0
control,LC6,0.5944869089720348,0.5942655094824815,0.5923987015820146,305.6,0.5242783161844964,0.5077238550922761,0.5144992526001037,76.4,0.4246678698600067,0.4020833333333333,0.4116616596858141,96.0
macro avg,LC6,0.6427928162383789,0.6414600614744078,0.6404878337325899,706.4,0.5800818114807216,0.5791589572491084,0.5783909180675928,176.6,0.4926046645191307,0.4930416666666667,0.4913838873499254,221.0
weighted avg,LC6,0.6493083398369833,0.647796418654411,0.6469591328705395,706.4,0.5875854507927484,0.5889252696456087,0.5870636738725663,176.6,0.5015194475286989,0.5049773755656108,0.5018451751429536,221.0
accuracy,LC7,0.6695914188747891,0.6695914188747891,0.6695914188747891,0.6695914188747891,0.597894196199281,0.597894196199281,0.597894196199281,0.597894196199281,0.4986425339366516,0.4986425339366516,0.4986425339366516,0.4986425339366516
case,LC7,0.7331927054172296,0.6601645885286783,0.6930987754337162,400.8,0.6642444811278383,0.5829900990099011,0.6188049637781206,100.2,0.5673338661821153,0.4896,0.52337712120102,125.0
control,LC7,0.6062538000230517,0.681870781099325,0.6402020663650964,305.6,0.535865367400189,0.61784005468216,0.5717514047720941,76.4,0.4329577721776969,0.5104166666666667,0.466703093608965,96.0
macro avg,LC7,0.6697232527201407,0.6710176848140016,0.6666504208994063,706.4,0.6000549242640136,0.6004150768460305,0.5952781842751074,176.6,0.5001458191799062,0.5000083333333334,0.4950401074049925,221.0
weighted avg,LC7,0.6782656509370913,0.6695914188747891,0.6702272893736357,706.4,0.6087569589971629,0.597894196199281,0.5983883747345177,176.6,0.5089623502344948,0.4986425339366516,0.4987585390795844,221.0
accuracy,LC8,0.6947930648993672,0.6947930648993672,0.6947930648993672,0.6947930648993672,0.6421096558808423,0.6421096558808423,0.6421096558808423,0.6421096558808423,0.4461538461538462,0.4461538461538462,0.4461538461538462,0.4461538461538462
case,LC8,0.7584405250373509,0.6796284289276808,0.7161523781476424,400.8,0.7082200107409229,0.6348712871287129,0.6667665001255844,100.2,0.5131716542472251,0.4224,0.4622994160231305,125.0
control,LC8,0.6304546112219713,0.7146790956819886,0.6692094962524866,305.6,0.5779770792517663,0.6517088174982912,0.6099904743328475,76.4,0.3870344867907941,0.4770833333333333,0.4266326176705305,96.0
macro avg,LC8,0.6944475681296611,0.6971537623048347,0.6926809372000646,706.4,0.6430985449963447,0.643290052313502,0.638378487229216,176.6,0.4501030705190095,0.4497416666666666,0.4444660168468305,221.0
weighted avg,LC8,0.7030714350841879,0.6947930648993672,0.6958445473326785,706.4,0.651905643134949,0.6421096558808423,0.642196463641939,176.6,0.4583790385195446,0.4461538461538462,0.4468061461505079,221.0
accuracy,LC9,0.6956397177556688,0.6956397177556688,0.6956397177556688,0.6956397177556688,0.6024524910118131,0.6024524910118131,0.6024524910118131,0.6024524910118131,0.4959276018099547,0.4959276018099547,0.4959276018099547,0.4959276018099547
case,LC9,0.7619856975781787,0.6766259351620947,0.7158894989801662,400.8,0.6775729624807167,0.5671485148514852,0.6149712206205228,100.2,0.5591779835986718,0.5024,0.5283137038161578,125.0
control,LC9,0.6299534847103464,0.7204993035465552,0.6713617099812833,305.6,0.537596997492537,0.6492481203007519,0.5863193579712143,76.4,0.4309166532930724,0.4875,0.4565378918886568,96.0
macro avg,LC9,0.6959695911442625,0.698562619354325,0.6936256044807247,706.4,0.6075849799866269,0.6081983175761185,0.6006452892958685,176.6,0.4950473184458721,0.49495,0.4924257978524073,221.0
weighted avg,LC9,0.7048540004291054,0.6956397177556688,0.6966364785039353,706.4,0.617067192783364,0.6024524910118131,0.6024924187994045,176.6,0.5034626545971445,0.4959276018099547,0.4971350705806822,221.0
